Sample_ID,Easting,Northing,Na2O_%,MgO_%,Al2O3_%,SiO2_%,P2O5_%,S_mgkg,Cl_mgkg,K2O_%,CaO_%,TiO2_%,MnO_%,Fe2O3_%,Sc_mgkg,V_mgkg,Cr_mgkg,Co_mgkg,Ni_mgkg,Cu_mgkg,Zn_mgkg,Ga_mgkg,Ge_mgkg,As_mgkg,Se_mgkg,Br_mgkg,Rb_mgkg,Sr_mgkg,Y_mgkg,Zr_mgkg,Nb_mgkg,Mo_mgkg,Nd_mgkg,Sm_mgkg,Yb_mgkg,Hf_mgkg,Ta_mgkg,W_mgkg,Tl_mgkg,Pb_mgkg,Bi_mgkg,Th_mgkg,U_mgkg,Ag_mgkg,Cd_mgkg,In_mgkg,Sn_mgkg,Sb_mgkg,Te_mgkg,I_mgkg,Cs_mgkg,Ba_mgkg,La_mgkg,Ce_mgkg,Au_ugkg,Pd_ugkg,Pt_ugkg
596942C,283792,121167,0.8,1.6,18,55,0.19,500,100,2.83,0.42,0.909,0.737,7.14,15.5,112.4,97.6,45,57,30.9,142,20.6,1.8,23,0.9,19.4,126.7,88.8,32.7,223.8,14.4,1.4,39.8,7.4,3.8,5.6,1.5,3.3,0.4,32.6,0.1,10.7,3.1,0.4,0.1,0.25,4.7,1.5,0.25,12.8,8,609,49,92,4.96,1.16,1.26
596943C,278193,136571,0.9,1.7,16.6,50,0.21,53,100,2.85,0.69,1.024,0.222,6.23,10.7,97.7,77.6,23.6,29.9,25.5,109.9,20.1,1.3,33.7,0.9,33.8,128.6,84.5,32.3,217.6,17,1,30.9,4.6,1.9,5.7,1.1,3.9,0.6,32.9,1,13.3,3.8,0.2,0.2,0.25,6.7,0.2,0.25,13,9,367,50,89,3.46,0.82,1.03
596944C,281300,148391,2.5,0.8,13.5,53,0.27,128,100,3.36,1.26,0.286,0.128,2.01,2.3,19.8,16.3,8.2,4.6,16.7,67.8,18.1,1,19.7,1.3,51.4,201,115.1,14.7,167.3,7.9,0.5,23.1,4.5,1,4.9,1.1,1,1,50.1,0.9,13.8,16.3,0.2,0.25,0.25,11.3,0.4,0.25,9.1,12,291,41,71,3.55,0.25,0.89
596945C,282662,147852,2.6,0.6,16.2,52,0.44,500,100,3.54,1.05,0.28,0.142,2.66,5.3,25.8,15.4,8.2,6.2,16.7,58.1,20.6,0.7,41.1,0.7,49.9,227.8,109,38.8,151,8.4,0.6,36.6,11.6,1.8,4.7,1.1,1.8,1.5,40.1,1.5,15.1,29.6,0.2,0.2,0.25,13.4,0.3,0.25,22.7,17,265,46,79,6.31,1,1.67
596947C,284569,131082,0.7,1.3,17.6,52,0.25,23,100,2.55,0.47,1.07,0.736,7.88,18.1,113.9,94.4,36,48.5,26.3,121.6,20.4,1.7,24.1,1,27.2,118.4,93.3,27.3,197,16.3,0.9,36.1,6.7,3.1,5.6,0.8,2.9,0.7,32,0.6,10.1,2.6,0.25,0.25,0.25,4.9,1.4,0.25,13.6,12,445,41,81,10.13,1.02,1.33
596948C,289185,138851,0.7,1.4,19.3,55,0.21,500,100,2.9,0.27,0.92,0.613,6.57,17.4,111.1,85.4,30,47.2,32.8,109.7,21.6,1.9,13.8,0.7,14.1,128.3,87.9,31.3,190,15.5,0.8,35.5,3.7,4.4,4.7,1.2,3.1,0.4,31.3,1.1,10.3,2.7,0.1,0.25,0.2,5.9,1.8,0.1,5.3,10,515,43,84,5.05,1.23,1.33
596949C,276640,133060,0.9,1.3,17.5,59,0.16,500,100,2.74,0.4,0.969,0.331,6.36,14.2,98.9,83.9,24.3,42.3,25.3,100.4,19.2,1.6,17.4,0.7,10.2,123.2,90.6,28,274.7,15.3,0.8,35.5,7,2.7,7.5,2.3,3.8,0.25,30,0.3,10.5,2.9,0.4,0.2,0.25,4.6,1.9,0.1,4.2,7,429,46,87,4.86,1.13,1.09
596950C,277313,135066,1.5,1.2,17.9,55,0.21,500,100,3.55,0.55,0.697,0.224,4.23,11.4,69,49.2,18.8,21.4,18.4,103,21.2,1.6,17.4,0.9,11.7,194.1,85.1,23.7,184.5,14.9,0.6,24.2,4.8,2.7,4.4,1.4,2.6,0.6,35.9,1.7,11.6,4.2,0.25,0.3,0.25,11,0.7,0.1,5,14,368,39,72,3.57,0.69,1
596951C,277822,144388,2,0.4,14.2,55,0.42,37,100,3.91,0.54,0.269,0.18,1.68,4.6,17.8,20.2,10.9,5.1,11.9,45.2,15.8,1.1,55,0.6,45.5,241.9,79.1,37.6,154.9,11,1.6,42.4,8.3,2.4,4.4,4.1,1.8,1.6,52.4,1,19.3,89.6,0.1,0.2,0.25,14.4,0.4,0.1,29.6,16,261,64,121,3.53,1.25,1.26
596952C,276383,123704,0.7,1.6,17.3,55,0.21,500,100,2.71,0.36,1.002,0.437,6.9,14.1,105,85.4,28,42.3,30.7,108.9,19.7,1.5,34.1,1.2,16.4,122.8,86.9,31.2,218.7,15.3,1.3,33.5,8.2,3,5.1,1,3.5,0.3,35,0.7,10.5,2.3,0.4,0.3,0.25,5,1.3,0.25,6.9,6,423,44,83,4.16,1.02,1.33
596955C,275008,136610,2.3,0.6,14.3,58,0.2,500,100,3.56,0.62,0.405,0.094,2.47,5.9,30.2,21.5,11.4,8.4,10,76.9,17.1,1.1,13.2,0.6,27.3,202.4,87.3,16.1,174.2,12.5,0.5,16.1,2.5,0.6,4.8,3,1.5,1.1,42.3,0.8,12,5.3,0.25,0.3,0.25,11.3,0.4,0.25,4.2,14,274,36,65,7.33,1.76,1.79
596956C,277834,127132,1.2,1.3,14.7,59,0.19,500,100,2.71,0.47,0.755,0.244,4.27,10.4,69,61.5,17.6,29.3,17.4,87.7,15.9,1.1,10.7,1.2,15.7,133.1,85.8,26.9,234,13,0.3,31.3,4.2,3.5,6.1,0.7,3.8,0.6,31.9,0.8,10.4,2.5,0.1,0.2,0.25,3.5,0.8,0.25,5.4,7,363,46,86,4.34,0.78,0.9
596957C,280887,131464,1.7,0.9,15.4,58,0.21,500,100,3.31,0.67,0.57,0.197,3.13,9.3,47.5,37.2,12.5,18.6,13.5,104,18.4,0.8,7.9,1.9,20.9,182.7,96.1,25.1,300.6,12.5,0.5,32.6,3.4,2.1,7.4,2.9,2.5,0.9,43.8,1,17.7,5.8,0.25,0.9,0.25,12,0.5,0.25,7.5,12,346,59,99,2.77,0.61,1.28
596958C,280759,124430,0.9,1.2,16.2,57,0.48,61,100,2.71,0.51,0.871,0.394,6.63,14.3,92,79.7,43.2,45.1,29.4,114.9,17.4,2.1,28.7,1.2,10.6,126.1,87.6,32.6,272,15.1,1.3,33.1,6.1,3.5,7.5,1.3,3,0.6,32,1.4,12.3,4,0.1,0.3,0.25,4,1.7,0.25,6,7,425,50,95,4.33,0.97,1.1
596959C,279595,127645,1.4,1.2,16.2,59,0.25,500,100,2.98,0.56,0.763,0.461,4.68,10.2,67.2,70.2,25,34.3,18.4,93.9,18.4,1,12.9,1.5,13.7,150.2,95.1,30,385.3,15.2,0.6,40.8,9.2,2.4,8.6,2,3.3,0.5,34.7,1,21.9,5,0.25,0.6,0.25,5.5,1.3,0.25,7,9,396,74,136,4.19,0.78,0.93
596960C,289220,131106,0.6,1.8,17.5,53,0.33,160,100,2.58,0.31,0.882,0.311,8.45,13,116.5,100.2,93.8,88.1,46,212.6,19.9,1.3,30.1,0.9,14.4,109.7,79,36.8,181.9,13.5,1.2,38.1,6.7,2.9,4.9,0.7,3.4,0.9,30.3,1.1,9.3,2.9,0.3,0.2,0.25,2.9,2,0.25,8,7,437,47,83,8.33,1.59,1.52
596961C,284762,137711,1.2,1.2,17,57,0.17,500,100,3.14,0.36,0.862,0.292,5.39,10.5,77.6,63.2,18.9,27,19.3,116.6,18.6,1.7,16.9,0.8,14.8,149.8,85.5,22.8,163.7,17.1,1,28.3,4.8,4,4.9,5,2.3,0.7,43.1,0.7,11,3.1,0.25,0.25,0.25,13.2,0.7,0.25,4.7,10,386,42,79,6.75,0.71,1.12
596962C,270547,144728,1.1,1.1,13.3,55,0.26,152,100,2.62,1.36,0.549,0.178,4.07,7.8,60.3,50.5,17.6,30.9,17.7,129.1,15.2,0.8,25.9,1.5,42.7,144.9,70,36.3,277,12,1,28.2,5.1,2.6,7.4,0.2,3,0.9,39.2,0.8,7.8,3.6,0.25,0.8,0.25,7.2,0.5,0.25,20.9,8,322,35,54,3.06,0.58,0.99
596963C,286258,136999,0.7,1.4,18.8,52,0.38,61,100,2.78,0.43,0.923,0.552,7.75,19.1,116.5,84.5,35.6,47.9,29.5,147,21.8,1.6,23.8,1.1,16.3,128.9,94.2,28.3,175,15,1,36.5,5.5,1.8,4.9,1.3,3.3,0.25,36.2,1.1,10.6,2.7,0.1,0.25,0.25,4.2,1.1,0.25,9.8,8,489,43,84,4.7,0.89,1.16
596965C,287996,131668,0.7,1.7,17.7,54,0.23,277,100,2.61,0.56,0.986,0.446,6.65,15.4,111,92.7,37.2,53.9,27.6,152,20.6,1.9,19.5,1.9,21.3,116.6,91.9,30.5,190.7,14.9,1,34.3,7.3,2.5,4.6,1,3.1,0.8,34,0.7,9.4,2.8,0.3,0.3,0.25,5.2,1.5,0.25,8.2,7,471,41,78,12.07,0.83,1.07
596966C,289074,135139,0.8,1.7,18.7,57,0.2,500,100,2.96,0.41,0.953,0.601,7.6,16,116.3,85,35.2,48.4,29.3,117,21.2,1.5,24.8,0.4,8.9,131.9,101.3,32.9,187.5,15.7,1.6,35.7,6.1,1.7,4.8,1.4,4.1,0.4,35.6,1,10.5,3.2,0.4,0.25,0.25,9.2,1.3,0.25,5.4,7,464,46,94,9.06,1.43,1.97
596967C,283945,136527,0.8,1.4,19.9,54,0.18,500,100,3.14,0.23,0.967,0.694,7.88,17.8,117.2,86.2,46.4,53.7,33.9,102.8,22.2,1,26.4,0.4,19.6,143.5,97.5,33.2,194.3,16.2,1.4,40.6,6.2,1.9,4,1.8,3.7,0.6,36.7,0.15,12,3.7,0.1,0.25,0.25,5.1,1.7,0.25,9.6,9,517,51,102,5.24,1.36,1.43
596969C,285945,130855,0.8,1.3,19.1,52,0.26,500,100,2.72,0.52,1.088,0.58,8.21,16.9,127.4,92.1,37.2,54.4,34.4,129.2,22.8,2,26.5,0.9,33.8,127.2,97.9,32.4,187.1,15.6,1.3,38.4,6.6,4.2,4.1,1,2.8,0.2,32.6,0.7,10.9,2.6,0.4,0.2,0.25,5,1.8,0.3,15.5,8,490,47,90,4.56,1.22,2.33
596970C,283827,134238,0.7,1.5,18.1,50,0.59,181,100,2.7,0.53,0.943,0.784,8.1,16.2,123.2,87.4,48.9,48.7,36.2,149.5,20.7,1,26.6,1.5,16.2,124.7,95.2,30.9,188.4,14.1,1,35.9,8.1,3.9,4.1,1,3.4,0.2,40.1,1.5,11,2.9,0.4,0.25,0.25,4.5,1.7,0.25,12,9,494,45,91,5.8,1.16,1.25
596971C,278991,122497,0.8,1.3,16.5,52,0.36,39,100,2.89,0.53,0.741,1.422,7.64,14.9,91.3,79.6,141.5,82.9,25.5,351,19.4,1.4,43.9,2.6,20,139,90,29.5,192.9,13.2,1.5,36.1,3.7,3.3,3.7,0.5,2.1,0.9,47.7,0.3,10.5,4.1,0.6,3.1,0.25,5.9,2.2,0.25,16.2,8,573,43,86,5.8,0.95,1.26
596972C,278853,132927,0.9,1.3,18.7,56,0.21,6,100,3.16,0.3,0.841,0.19,5.57,12.1,93,74.5,20.4,36.3,23.2,113.2,20.8,2,15.5,1.6,12.2,147.3,103.7,28,196.7,14.9,0.7,33.1,4.4,3.8,4.8,1.5,4,0.4,33.2,1,11.2,3.3,0.5,0.5,0.25,4.9,0.8,0.25,5.9,8,466,49,87,3.63,0.84,1.1
596973C,281814,137577,0.7,1.4,19.3,58,0.19,500,100,3,0.26,1.056,0.36,6.75,15.6,106.6,86.8,25.7,41.5,25.2,116.5,21.5,1.8,19.8,0.9,14.3,132.7,100.9,31,218.8,17.2,1,36.1,6.5,2.8,5,1.2,3.1,0.3,33.3,0.8,11,3.2,0.3,0.2,0.25,5.4,1.2,0.25,8.1,7,489,51,93,3.88,0.9,1.14
596974C,279430,146610,2.5,0.6,14.2,57,0.22,9,100,3.97,0.8,0.309,0.08,1.9,4.6,22.1,15.8,5.5,6.4,9,63.8,16.8,1.7,26.2,0.9,27.6,237,101.3,15.4,195.7,9.4,0.4,27.6,6.2,1.4,5.1,2.4,0.9,1.2,39.9,0.8,20.9,19.8,0.25,0.1,0.1,14.8,0.25,0.25,6.4,15,316,63,114,3.12,0.25,1.21
596975C,279297,145942,2.2,0.5,13,52,0.22,189,9,3.62,0.8,0.281,0.372,2.34,3,21.2,15.5,13.3,6,10.2,68.2,16.7,1.1,44.6,1.3,70.6,224.5,82.2,16.4,173.5,10.4,0.6,30.4,6.8,1.4,5,2.5,1.3,1.3,50.7,0.8,21.6,7.8,0.25,0.2,0.25,9.9,0.4,0.25,16.5,14,251,63,116,3.25,0.25,0.97
596976C,283033,134423,0.7,1.3,19.1,53,0.24,500,100,2.93,0.29,0.938,0.529,7.77,17,113.2,87.8,30.7,53.2,28.3,133.2,22.6,1.8,23,1.4,20.3,132.5,96.5,30.7,179.6,15.4,0.9,37.4,7.5,2.6,4.6,1.1,3.4,0.8,31.2,0.6,10.5,3,0.5,0.1,0.25,6.1,1.6,0.25,10.3,8,508,47,88,5.22,0.93,1.18
596978C,286870,134442,0.8,1.5,19.1,54,0.22,500,100,2.83,0.44,1.041,0.605,7.51,14.3,120.4,97.7,33.8,50.4,31.9,114.4,21.9,1.4,25.7,0.9,16.1,130.3,100.1,30.5,191.2,16.1,1.1,40.5,5.8,3,5.2,0.7,3.6,0.6,30.5,0.7,10.9,2.7,0.3,0.25,0.25,4.5,1.8,0.25,6.5,8,494,45,88,4.43,4,0.98
596979C,289972,137935,0.7,1.2,17.5,52,0.41,55,100,2.59,0.43,0.999,0.91,7.35,16.4,110.9,80.1,34.8,42.4,29,155.1,20.3,1.7,25.5,0.8,14.5,114,97.2,25.7,193,14.8,1,36.1,5.2,3.3,5.8,0.5,2.6,0.3,51.8,1.2,9.8,2.4,0.3,0.25,0.25,6,1.3,0.25,9.3,9,459,42,86,4.26,0.87,1.03
596981C,288894,133833,0.6,1.5,18.6,54,0.56,105,100,2.76,0.44,0.973,0.333,7.23,17.7,115.7,96.1,31.1,47.6,36.3,179.5,21.4,1.5,20.5,1,11.9,121.2,93.8,32.1,205.4,15.2,1,37.9,6.3,2.6,5.1,1.3,3.6,0.6,39.9,0.9,9.9,3.4,0.3,0.25,0.25,6.8,1.6,0.25,7.9,6,490,45,87,8.17,1,1.04
596982C,285953,138005,0.9,1.3,17.2,56,0.28,12,100,2.83,0.39,0.926,0.328,6.01,13.5,97.9,75.1,21.9,39.8,27.9,118.6,20.7,1.4,18.3,0.9,13.2,132.4,92.4,26.5,194.1,14.4,1.1,31.1,4.3,2.1,5,1,3.7,0.8,38.4,0.6,9.4,2.7,0.3,0.2,0.25,5.3,0.9,0.25,6.4,8,435,43,80,6.38,0.84,1.05
596983C,277254,141394,1.8,0.5,12.6,52,0.37,143,100,3.4,0.7,0.33,0.092,2.78,5.4,21.9,26.4,7.9,7,10.4,57.3,15.2,1.4,15.7,0.7,22.6,198,84.6,15.6,207.4,10,0.9,20.8,5.2,2.1,6.7,2.6,1.1,1,43.4,0.9,14.8,7.8,0.25,0.25,0.25,8.3,0.2,0.1,5.6,13,261,44,81,2.91,0.25,0.51
596984C,277997,146241,1.5,0.6,13.6,52,0.23,203,100,3.68,0.72,0.375,0.381,2.07,7.1,27.9,23.5,38.4,9.4,20.5,56.6,18,0.7,47.2,1.6,25.4,217,94.8,22.8,244.9,10.1,2.5,72.2,13.9,0.8,5.6,1.3,0.5,1.1,37.4,0.5,58.1,838.1,0.25,1.6,0.25,15.3,0.3,0.25,6.5,14,323,174,313,2.9,0.25,0.25
596985C,276784,141893,2.1,0.4,12.3,57,0.31,99,100,3.57,0.77,0.29,0.148,1.71,0.9,20.8,17.3,8.5,5.3,7.9,42.1,15.3,0.9,10.7,0.9,24.1,207.5,89.9,22.1,272.1,10.7,0.4,28.2,5.5,3.1,6.3,3.2,1.7,1.7,44.7,0.6,20.5,54.6,0.25,0.4,0.25,11.9,0.3,0.25,14.1,14,274,60,108,3.23,0.25,0.88
596987C,283757,130740,0.7,1.5,19.2,52,0.22,500,100,2.8,0.47,1.047,0.843,8.38,18.8,128.2,94.7,43.8,55,34.1,138.8,22.1,2,31.7,0.8,17.4,130.6,96,32,195.8,16.3,1.3,38.8,3.2,3.5,4.4,0.8,3.1,0.6,34.4,0.9,11,3.1,0.5,0.1,0.25,4.1,1.8,0.25,10.9,8,502,46,91,3.86,1.01,1.32
596988C,281814,137594,0.7,1.3,17.1,49,0.4,180,100,2.83,0.38,0.925,0.405,7.05,15,98.3,79.2,27.4,41.8,35.5,177.3,20.9,1.6,23.4,1.8,18,127.9,97.7,33.1,200.9,15.3,1.2,37.1,6.1,3.4,5.5,1.5,3.3,0.25,42.6,1,10.3,2.9,0.2,0.4,0.25,7.5,1,0.25,9.5,7,465,50,86,7.71,1.28,1.75
596989C,280748,124434,1.1,1,14.9,53,0.34,180,100,2.72,0.58,0.761,0.207,6.23,10.9,72.5,67.4,35.3,33.9,22.4,104.7,17.9,1.5,24.8,2,23,138.1,88.8,30.8,353.6,14.4,0.7,44.4,5.7,4.5,9.2,2.7,3,0.4,35.5,1,18.7,5,0.25,0.2,0.25,7.9,1.2,0.25,7.4,8,362,67,127,5.21,0.63,0.91
596991C,275845,136731,2,0.7,14.5,57,0.23,500,100,3.38,0.58,0.438,0.096,2.88,5.9,35.9,28.4,13.6,11.2,10.4,66.2,18,0.9,21.3,0.7,35.7,196.4,85.5,16.9,194.9,11.8,0.3,19.6,5.5,1.1,5.6,2.9,1.8,0.9,47.6,1.2,11.6,4.6,0.25,0.3,0.25,9.7,0.5,0.25,6.1,15,275,36,65,2.9,0.52,0.88
596992C,279321,149326,2.2,0.6,14.5,51,0.47,146,7,3.58,0.72,0.357,0.081,2.46,4.7,31.2,26.9,6.9,6.8,23.4,62.3,18,1.4,34.5,0.9,47.7,221.1,93.7,28.8,172.7,10.3,0.4,36.7,10.2,1.7,5.4,2.2,2.2,1.2,37.3,0.9,19.5,25.3,0.25,0.3,0.25,16.3,0.2,0.25,15.8,13,292,63,110,3.1,0.25,0.9
596993C,274306,144632,1.9,0.7,13.7,56,0.37,110,100,3.21,0.89,0.554,0.237,2.92,7.6,39.9,35.7,13.9,14.3,16.1,105.5,17.3,1.1,8.3,1.4,16.6,197,89.1,38.8,596.6,14.2,0.6,48.9,8,3.6,15.5,3.4,2.7,1,41.4,1.3,33.6,12.6,0.25,1.1,0.25,14.1,0.25,0.25,10,14,289,101,184,2.45,0.54,1
596994C,289195,131136,0.7,1.4,17.3,54,0.31,89,100,2.58,0.46,0.96,0.609,6.92,15.3,109.5,84,35.2,49.1,26.3,146.3,20.5,1.9,22.8,1.2,23.7,116.7,89.8,28.1,185.5,14.7,1,35.3,3.3,3.2,4.4,1.2,3.4,0.3,31,0.3,9.9,2.7,0.4,0.1,0.25,4.5,1.3,0.25,10.5,7,466,40,78,3.82,1.23,1.01
596995C,273962,146394,1.7,1.1,13,51,0.36,298,100,3.12,2.01,0.341,0.256,3.5,6.1,35.1,29.4,12.9,15.1,22.7,137.1,16.5,1.1,24,1.9,71.4,197.8,91.1,23.4,217.6,10.7,1.1,26.3,4.1,1.5,6,2.9,2.4,1.2,103.3,1.2,13.8,28.3,0.25,1.3,0.25,20.4,0.9,0.25,22.4,16,314,42,74,3.67,0.59,0.85
596996C,277767,122188,0.7,2,18.1,52,0.21,266,100,2.89,0.63,0.909,0.56,6.98,19.3,117.7,95.8,49.2,58.4,43.2,262.2,20.4,1.8,45.9,2.6,16.6,132.3,91.6,34,203.2,15,1.6,39.8,7.3,3,4.6,0.5,3.4,0.2,79.5,0.9,12.1,4.1,0.4,0.8,0.25,7.9,1.7,0.25,7.5,8,565,46,87,6.55,0.98,0.93
596997C,280844,123483,1.3,1,13.2,60,0.36,52,100,2.69,0.61,0.685,0.232,4.6,9,57,56.3,29.8,28.4,17,80.6,14,1.2,17.3,1,7.7,129.6,86.3,26.4,305.1,11.7,0.6,29.7,4,2.2,8,0.6,2.8,0.3,27.1,0.7,11.7,4,0.25,0.25,0.25,3.9,0.9,0.25,3.5,7,343,45,84,4.92,0.66,0.52
596999C,273108,143351,1.9,1.2,13.3,59,0.26,500,100,3.07,0.97,0.56,0.199,3.52,6.3,54,41.6,17.9,18.5,21.4,106.5,15.3,1.3,14.6,0.5,7,175.2,93.8,27.2,275.4,11.2,0.8,26.3,6,2.2,6.9,1.3,2.6,0.1,36,0.9,14.1,11.2,0.25,0.9,0.25,7.3,0.2,0.25,3.9,13,296,46,86,5.4,1.16,1.31
597000C,278844,120188,0.7,1.7,17.7,54,0.18,500,100,2.77,0.42,0.911,0.58,7.79,16.7,107,92.3,41.3,50.6,29.2,129.7,19.6,1.1,51.6,1.7,17.8,127.6,81.7,33.9,229.1,15.8,1.7,36.8,6.1,4,4.9,1,3.6,0.3,38.4,0.7,10.1,3.4,0.3,0.5,0.25,4.2,2.1,0.25,10,7,558,48,93,4.32,0.86,0.67
597001C,261328,120207,0.7,1.1,17.2,56,0.25,6,100,3.2,0.4,0.763,0.738,7.18,13.4,92.7,79.6,33.2,47.2,23.9,157,19.2,1.7,18.6,1.4,32.2,153.2,76.4,27.5,224.1,12.8,1,32.1,5.3,3.8,4.8,0.3,2.5,0.3,25.1,0.8,10.7,2.8,0.25,0.5,0.25,5.5,2.3,0.25,16.5,14,616,39,74,5.36,0.99,0.85
597002C,269536,120329,0.8,1.7,17.2,54,0.19,277,100,2.62,0.64,0.956,0.38,6.76,17.1,106.7,103.1,25,45.3,24.3,109.2,20.1,1.2,18.8,1.7,20.5,115.3,98.1,27.5,238.4,14.4,0.9,33.5,2.9,2.1,5.4,0.8,3,0.3,34.2,0.5,9.7,2.3,0.25,0.25,0.25,5.8,1.3,0.25,8.6,6,434,41,78,3.58,0.76,0.74
597003C,274378,125287,0.8,1.7,17.3,58,0.16,126,100,2.71,0.55,0.885,0.204,5.84,13.6,96.5,81.4,17.3,34.3,19.7,98.7,19.1,1.5,24.8,1.9,12.4,123.8,88.2,28.2,283.2,14.5,0.7,29.9,7.9,3.1,6.3,1.5,3.6,0.4,30.4,0.7,10.1,2.5,0.25,0.25,0.25,8,1.2,0.25,4.8,6,423,45,82,5.15,0.73,0.76
597005C,266425,146670,0.6,1.9,21.2,56,0.14,500,100,3.6,0.18,0.984,0.224,6.72,18.4,119.4,90,81.7,49.1,39.1,202.1,24,1.8,26.9,1.5,26.3,147.3,96.5,39.8,204.8,16.7,2.9,38.6,8.7,4,5.4,0.2,3.4,0.4,29.3,0.8,8.6,3.4,0.3,0.8,0.25,3.4,0.8,0.25,10.8,7,625,53,99,3.31,0.69,0.66
597006C,267953,143896,0.6,2.1,16.9,57,0.17,500,100,2.89,1.15,0.893,0.111,5.77,16,107,69.6,24.4,28.6,21.3,209.4,18.8,1,53.6,0.9,21.5,118.3,66.7,32.6,220.9,15.7,1.5,31.4,8.4,2.9,6.3,0.8,4.9,0.5,57.4,0.9,7.4,2.5,0.3,1.6,0.25,4.6,0.3,0.3,10.5,8,378,39,65,4.72,0.77,0.65
597007C,267347,144879,0.4,5.9,14.2,44,0.15,129,100,2.28,8.08,0.695,0.115,4.49,1.5,86.1,59.8,20.2,30.6,15.1,198,13.7,0.6,26.9,1,23.8,94.7,74.8,30.5,182.6,11.2,1.2,32.9,6.3,2.4,4.9,1.4,3.1,0.7,29.4,0.3,6,2.5,0.2,1.3,0.25,6.4,0.1,0.25,8,4,338,34,62,3.43,0.62,0.6
597008C,273255,128832,0.8,1.4,16.1,57,0.29,96,100,2.74,0.46,0.814,0.297,5.42,11.8,85.3,69.7,17,32.2,27.5,129.8,18.5,1.2,31.9,2.4,20.8,129.9,82.3,27.8,239.1,14.1,1,30.1,3.3,2.5,5.8,0.7,3.5,0.25,54.6,0.5,9.8,3,0.25,0.25,0.25,17,1.1,0.25,11.5,8,397,41,75,10.92,0.69,0.68
597009C,261252,121886,0.6,1,16,58,0.22,500,100,3.2,0.31,0.753,0.723,6.77,10.5,87.9,81.2,28.5,39.9,18.8,129.5,17.7,1.5,22.1,1.1,21.4,156.4,69.8,28.2,366.1,13,1.1,33.6,3,2.6,9.8,1.4,3.5,0.2,26.7,0.7,10.2,2.8,0.3,0.3,0.25,6.5,2.1,0.1,13.5,17,592,40,75,0.5,0.25,0.25
597010C,261153,123703,0.6,1,15.1,54,0.17,64,100,3.03,0.41,0.751,0.876,7.29,12.2,88.2,70.2,40.1,43.3,21.1,190.5,15.8,1.4,34.2,1.1,33,146.5,70.7,29.2,324.8,12.5,1.7,34.5,6,3.2,9.1,0.8,3.1,1.2,27.6,1.4,11.5,2.8,0.6,0.2,0.25,3.3,2.5,0.25,14.2,13,694,40,79,6.63,1.18,1.12
597011C,267893,143862,0.6,1.6,18.4,61,0.14,500,100,3.04,0.16,0.861,0.061,4.73,14.6,116,72.6,18,24.2,24.3,164.2,19.7,1.5,16.5,0.9,40.2,125.5,72.8,31.3,220.1,15.9,1.2,34.3,5.2,3.1,5.8,0.8,4,0.9,51.9,0.3,8.2,3,0.2,0.5,0.25,6.5,0.6,0.25,14,5,415,38,67,0.5,0.25,0.25
597013C,266779,125362,0.6,1.7,18.3,57,0.22,500,100,3.05,0.32,0.851,0.422,7.12,16.4,104.9,82.3,22.5,39.3,27.3,117.8,19.6,1.3,27,1.8,22.2,140,72.4,29.2,251.4,14.2,1.3,30.5,6.4,4,6.9,0.3,4.1,0.1,35.7,0.8,9.8,2.8,0.25,0.25,0.25,6.3,1.2,0.25,14.2,7,455,44,80,0.5,0.25,0.25
597014C,264103,134305,0.5,1.2,15.3,55,0.23,57,100,2.75,0.43,0.774,0.109,5.03,11.5,85.8,69.3,15.4,27.4,23.5,111.1,16.9,1,35.1,2.4,34.9,134.2,63,26.4,303.2,14.1,1.1,27.8,4.2,3.1,8.2,0.3,4.1,1,41.2,0.7,10,3.6,0.25,0.6,0.25,8.1,0.5,0.25,10.6,9,378,36,66,0.5,0.25,0.25
597015C,268666,147968,0.6,1.6,18.4,55,0.18,500,100,2.99,0.39,0.867,0.177,6.24,13.4,104.2,80.8,37.6,49.3,23.7,168.5,20.3,1.7,27,1,18.1,129.3,90.6,37.5,247.4,15.4,1.5,36.9,7.6,3.8,6.4,1.3,3.9,0.5,48.2,0.9,9.9,2.8,0.3,0.9,0.25,2.9,0.7,0.25,8.4,8,496,47,81,0.5,0.25,0.25
597016C,270208,149144,0.7,1.3,14.3,56,0.35,41,100,2.55,1,0.642,0.384,6.21,9.9,74.9,65.3,23.2,34.1,18.5,108.8,16.2,1.2,71.1,0.9,17.8,129.8,70.8,33.7,320,12.7,1.3,28.7,5.2,2.9,7.3,1,2.4,0.1,30.4,0.9,9.5,14.9,0.25,0.5,0.25,4.9,0.6,0.25,8.6,9,411,38,68,0.5,0.25,0.25
597017C,260444,134963,0.4,1.5,15.3,59,0.21,500,100,3.55,0.36,0.713,0.246,5.19,12,74.9,64.2,18.6,30.3,19.6,155.9,17.1,1.4,23.3,1.3,35.1,182.7,51.6,31.6,366.6,13.5,1,30.7,6,3,9.8,0.3,4.6,0.9,32.8,1,10.8,4.7,0.2,0.4,0.25,5.4,0.8,0.25,14.5,14,464,40,73,0.5,0.25,0.25
