Sample_ID,Easting,Northing,Na2O_%,MgO_%,Al2O3_%,SiO2_%,P2O5_%,S_mgkg,Cl_mgkg,K2O_%,CaO_%,TiO2_%,MnO_%,Fe2O3_%,Sc_mgkg,V_mgkg,Cr_mgkg,Co_mgkg,Ni_mgkg,Cu_mgkg,Zn_mgkg,Ga_mgkg,Ge_mgkg,As_mgkg,Se_mgkg,Br_mgkg,Rb_mgkg,Sr_mgkg,Y_mgkg,Zr_mgkg,Nb_mgkg,Mo_mgkg,Nd_mgkg,Sm_mgkg,Yb_mgkg,Hf_mgkg,Ta_mgkg,W_mgkg,Tl_mgkg,Pb_mgkg,Bi_mgkg,Th_mgkg,U_mgkg,Ag_mgkg,Cd_mgkg,In_mgkg,Sn_mgkg,Sb_mgkg,Te_mgkg,I_mgkg,Cs_mgkg,Ba_mgkg,La_mgkg,Ce_mgkg,Au_ugkg,Pd_ugkg,Pt_ugkg
586420C,164501,307170,0.4,1.3,7.2,47,0.26,314,100,1.26,13.28,0.398,0.248,5.48,8.5,51.6,50.6,9.3,27.5,13.5,73.2,9,0.3,17.4,0.9,24.7,51.1,414.4,18.2,255.8,7.1,0.9,26.8,4.4,1.7,5.2,0.1,1.7,0.5,13.8,0.5,7.2,2.4,0.25,0.5,0.25,1.3,0.4,0.25,18.4,1,255,24,44,1.81,0.62,0.7
586421C,174367,346703,0.3,1.3,7.7,58,0.19,332,48,1.07,6.25,0.322,0.318,4.28,7.8,46.9,41.8,12.7,47.8,13.1,76.4,8.3,0.25,9.9,1.3,103.3,48,167.7,15.7,73.4,6,0.5,16.7,1.5,0.8,2.3,0.5,1.7,0.9,22.2,0.15,4.4,2,0.25,0.3,0.25,1.8,0.2,0.25,26,3,231,20,33,1.86,0.72,0.43
586422C,189569,316939,0.3,1.2,20,53,0.24,151,100,1.44,0.5,0.872,0.254,9.25,14.6,140.8,97.9,38.1,55.6,35.6,122,23,1.3,12.5,2.2,12.7,73.8,98.5,27.4,241.3,18.2,4.2,46.5,5.2,2.4,5.1,0.6,3,1.1,22.7,0.2,11,5.9,0.1,1.4,0.25,2.4,1.1,0.25,4.3,3,333,50,95,3.13,1.69,1.03
586424C,170603,346506,0.15,0.9,6.6,50,0.15,876,173,1.12,1.54,0.436,0.06,2.36,5.9,43.5,39.7,9.4,36.8,15.4,138.6,6.9,0.7,10.1,1.7,74.1,45.7,62.2,17.4,509.7,8.6,0.8,17.6,1.5,1.5,10.6,0.5,2.9,0.8,73.4,0.15,5.9,3.2,0.25,0.8,0.25,1.3,0.9,0.25,13.9,2,137,15,31,65.79,0.54,0.69
586425C,188602,317953,0.2,1.3,22.5,52,0.22,500,100,1.62,0.45,0.997,0.256,8.77,16.7,112.9,101.7,36.9,84.6,38.1,109.2,26.4,1.6,11,1.5,13,77.1,105,33.4,187.9,20.9,3.2,53.9,7,4,4.5,0.9,3.1,0.9,25.2,0.9,12.2,5.4,0.2,0.8,0.25,2.4,0.9,0.25,4.6,4,392,58,113,2.36,1.34,0.87
586426C,168194,351513,1,1.9,13.8,53,0.24,494,20,3.81,1.19,0.856,0.227,5.97,12.8,83.9,100.3,26.7,37.2,18.1,91,17,0.9,5.9,0.4,17.7,124.6,117.7,22.7,570.8,14.6,0.6,32.5,7,2.1,13.5,0.5,2.9,0.7,23.1,0.6,11.5,3.5,0.2,0.25,0.25,2,0.5,0.1,16.5,4,668,40,80,1.09,0.61,0.18
586427C,169826,349720,1.2,1.2,12.1,57,0.21,122,100,2.65,1.4,0.692,0.116,5.62,9.5,66.6,102.8,15.8,37.7,13.9,115.1,12.1,1,9.9,1.3,44.5,87.6,113.4,30.9,1538.8,12.5,0.5,34.4,5.7,4.2,37,0.3,3.6,0.7,25.3,0.9,12.2,4.7,0.25,0.25,0.25,3.6,0.4,0.25,16.5,2,469,40,80,1.6,0.73,0.44
586428C,176742,351292,0.6,1.7,14.9,54,0.17,410,100,2.18,6.48,0.691,0.142,6.08,10.7,94.2,85.9,18.5,56.3,17.9,85.4,16.8,0.6,12.4,1,71.9,95.3,206.6,21.3,203.9,12.9,1,35.6,4.3,1.9,5.1,0.6,2.7,0.9,21.8,0.1,9.9,3.3,0.1,0.25,0.25,1.8,0.5,0.25,21.6,4,235,37,70,1.88,1,0.64
586429C,172996,346870,0.2,2,9.8,60,0.14,437,100,1.58,8.51,0.563,0.245,4.34,8.2,60.7,56.1,14.4,44.2,19.1,77.2,10.2,0.3,9.5,0.6,42.8,63.3,183.2,19.1,515.5,10.5,1,30,1.9,2.1,11.7,0.5,2.2,0.4,39.9,0.3,7.5,3.2,0.25,0.3,0.25,1.3,1.2,0.25,18.2,5,1982,23,44,1.63,0.63,0.49
586431C,178123,348830,0.4,1.9,10.4,54,0.16,741,100,1.4,11.05,0.483,0.156,4.74,7.9,71.2,60.5,13.2,39.1,11.6,59,11.4,0.5,12,0.9,45.8,59.9,240.4,16.8,178.6,8.6,1,24.7,4,1.7,4.7,0.5,1.2,0.7,21.6,0.3,6.4,3.4,0.25,0.5,0.25,1.6,0.1,0.25,14,2,206,26,49,1.31,0.7,0.39
586432C,184926,312265,0.15,1.1,7.7,40,0.33,1400,62,1.24,3.29,0.375,0.191,4.51,7.5,75.2,54.2,14.1,64.8,40.7,99.3,8.7,0.25,15.4,2.1,33.5,54.8,92.8,25.9,113.9,7.8,2.4,23.9,2.8,1.9,2.2,0.3,2.7,1.4,19.5,0.15,6,7.1,0.1,2.2,0.25,1.5,1.2,0.25,14.7,3,218,22,35,61.91,1.15,0.94
586434C,181919,351080,0.15,0.8,6.4,74,0.15,500,60,0.97,1.59,0.417,0.194,2.93,4.8,47.1,29.6,19,20.9,8.9,106.5,5.7,0.25,11,0.7,61.4,39.9,65,14.8,354.8,8.6,0.6,15.2,6.5,0.5,7.5,0.5,2.1,0.5,49,0.4,5,3.7,0.25,0.2,0.25,1.1,0.3,0.25,9.6,2,199,17,33,1.14,0.25,0.17
586435C,173243,346866,0.6,1.9,14.9,51,0.12,1517,100,2,10.25,0.695,0.153,6.35,12.5,97,88,16.9,54.3,17.2,90.3,15.9,1,15,0.7,23.6,91.7,316.8,18.6,114.6,11.4,0.6,37.6,2.4,2.1,3.5,1.2,2.4,0.25,21.1,0.4,8,2.7,0.25,0.25,0.1,1.4,3.3,0.25,16.4,11,4200,26,57,1.26,0.72,0.46
586436C,203387,310181,0.15,1,15,57,0.33,14,100,0.93,0.58,0.673,0.391,6.23,11.1,139.7,84.1,35.9,58.4,31.8,159.9,16.3,0.6,11.7,2.6,12.3,61.4,91.8,30.6,135.1,14.1,6.2,34.7,7.8,2.3,3.3,0.1,2.8,1.9,33.8,0.15,9.3,8.5,0.4,5,0.25,2,1.1,0.25,4.2,4,313,41,75,2.64,1.16,0.57
586437C,174478,351264,0.7,1.2,11.9,48,0.29,357,31,1.88,1.29,0.683,0.6,8.15,8.9,76,80.1,28.2,52.7,19.9,171.3,14.2,1,16.4,1.1,53.6,85.8,127.1,24.7,351.3,12.5,0.9,31.6,4.8,2.8,8.4,0.7,2,0.9,24.4,0.6,9.2,3.1,0.25,0.6,0.25,2.1,0.3,0.25,26.5,2,404,33,67,1.58,0.69,0.33
586438C,181608,319269,0.1,0.7,9.2,66,0.38,500,10,0.77,1.17,0.542,0.276,7.31,8.2,93.9,65.3,21.5,50.8,26.8,121.4,9.8,1,16.5,2,32.3,41.1,60.3,26.6,926.4,10.4,4.9,27.9,5.1,1.7,19.3,1.1,2.8,1,20.7,0.9,8.4,5.2,0.25,2.3,0.25,2.3,1,0.25,14,1,188,28,54,2.36,0.84,0.55
586439C,181364,347712,0.8,1.8,15.1,52,0.14,1563,100,1.6,9.91,0.672,0.141,5.93,11.4,86.6,85,13.7,43.2,11.5,73.7,16.3,0.9,9.8,0.6,23.9,78.8,302.8,19.1,387.3,12.6,0.7,35.5,6.3,2.7,8.8,0.7,2.6,0.4,21.7,0.7,10.1,3.5,0.25,0.1,0.25,1.9,0.2,0.1,8.1,4,174,37,72,1.56,0.84,0.42
586443C,180000,321290,0.2,1.3,15.6,59,0.25,128,4,1.37,1.26,0.698,0.156,7.51,11.2,154.5,78.7,24.7,55.6,36.4,119.2,17.2,1.4,15.6,2.9,11.8,68.6,90.9,27.1,271.7,14.8,10.1,38.2,3.8,2.6,4.9,1.2,2.9,0.9,20.5,0.1,10.3,8.3,0.25,1.9,0.25,1.9,2,0.2,3.6,3,291,39,73,4.74,1.99,1.4
586444C,189086,322259,0.3,1,17.4,59,0.21,380,10,1.67,0.13,0.914,0.083,7.85,10.1,121.3,90.2,22.7,42.3,40.5,59.1,18.9,1.2,15.3,3.9,11.7,65.8,81.1,27,423.4,19,6.8,36.1,4.6,2.1,8.6,0.8,2.6,0.3,21.1,0.7,11.5,6,0.1,0.25,0.25,2.1,1.4,0.3,1.3,3,252,44,85,2.54,1.6,3.3
586445C,192147,323389,0.2,1.2,16.7,58,0.21,500,100,1.67,0.7,0.775,0.323,7.87,11.8,150.3,94.8,40.3,68.5,32.8,112.6,18.5,1,17.2,2.4,11.3,75.7,141.3,27.7,613.4,16,9.5,35.7,3.4,3.3,11.6,0.2,2.5,0.7,18.9,0.1,11.9,7.9,0.1,1.3,0.25,2.3,1.6,0.3,5.3,2,317,44,85,2.71,1.45,0.87
586447C,174682,349982,0.4,1.8,14.2,51,0.21,1820,9,2.81,4.41,0.759,0.409,7.92,11.6,99.2,93.2,21.1,51.7,21.5,84.4,16.3,0.1,20.6,1.1,56.6,106.5,135.4,24.1,260.9,13.9,1.1,37.9,4.9,1.9,5.5,0.5,3,0.7,29.7,1.1,9.8,3.5,0.4,0.5,0.25,2.1,0.8,0.25,17.5,4,553,40,77,1.9,0.98,0.64
586448C,180260,351147,0.5,1,8.1,67,0.22,500,25,1.06,2,0.451,0.179,4.22,8.6,50.8,53.2,12.2,33.9,14,91.7,8.7,0.9,9.1,1,67.3,48.2,81.8,20.6,555.8,8.7,0.8,25.4,4.7,1.7,12.4,0.6,2.8,0.4,24.8,0.4,6.8,3.4,0.25,0.5,0.25,1.5,0.5,0.1,12.1,2,162,23,44,1.28,0.59,0.25
586449C,170400,350658,0.15,0.3,1.2,4,0.14,26830.82,263,0.2,4.25,0.067,0.197,8.04,1.8,7.7,13.7,8.6,17.2,5.5,36.7,1.1,0.25,3.3,4.2,86.9,5.8,70,6.5,67.6,1.2,1.2,7.3,1,0.3,2.3,0.5,0.3,0.3,2.9,0.15,1.2,3.6,0.4,0.2,0.1,0.4,0.2,0.25,25.5,1,618,1,5,10.26,3.09,0.05
586450C,170306,350506,0.5,1,9.3,38,0.22,2359,86,1.64,1.66,0.515,0.085,4.92,7.7,58.1,64.2,11.8,33.3,14.7,99.4,11.3,0.4,7.2,3.2,148.8,72.6,116.8,16.2,227.8,9.4,0.4,23.6,2.8,2.6,4.9,0.5,1.9,0.7,16.6,0.3,5.9,2.7,0.25,0.5,0.25,1.6,0.4,0.25,37.7,3,305,20,39,2.68,0.6,0.31
586451C,184402,316603,0.3,1.9,17.5,61,0.22,457,100,2.11,1.03,0.805,0.218,7.25,13.6,146,92.1,34.2,69.8,39.8,124.8,19.6,1,15.9,2.9,13.1,87.2,145,29,354.7,17.2,7.6,40.3,5.8,1.6,7.5,1,3.3,1.1,23,0.8,10.5,7,0.1,1.9,0.25,2.3,1.7,0.25,4.8,3,378,42,81,3.93,1.59,1.04
586452C,180724,347559,0.4,1.4,7.9,58,0.25,850,100,0.9,7.95,0.387,0.177,4.73,5.6,47.1,46.8,14.8,32.5,13.9,135,8.2,0.4,9,1.4,26.2,46,229.8,17.2,619.1,7.9,0.7,23.7,2.2,1.5,12.5,0.5,2.3,0.5,17.1,0.6,6.3,2.6,0.25,0.4,0.25,4.5,0.3,0.25,14.4,2,145,23,44,1.37,0.25,0.25
586453C,192749,323515,0.2,1.3,20.6,57,0.12,211,100,1.58,0.42,0.785,0.024,2.29,15.8,166.9,102.4,6.2,53.4,65,81.5,24.9,0.7,9.8,7.1,3.2,84.6,151.2,37.4,152.2,17.1,7.4,47.5,10.1,2.7,3,0.3,4.1,1.8,18.1,0.15,11.5,12.5,0.5,3.3,0.25,1.9,1.1,0.25,0.4,5,319,49,88,4.39,1.32,0.7
586455C,166878,348997,1,1.4,9.2,42,0.32,2793,54,2.16,4.43,0.559,0.14,5.9,7.2,55.4,67.6,12.4,32.2,22.6,151,10.3,0.5,6.8,1.3,58.3,77.2,128.2,21.1,382.7,9,0.6,28.5,3.2,1.4,8.7,0.2,2,0.6,34,0.6,7.5,2.8,0.1,0.2,0.25,3,0.3,0.25,31.5,2,513,26,54,4.02,0.77,0.46
586456C,171155,353770,1.1,0.8,7.5,37,0.29,596,85,2.64,1.13,0.71,0.507,7.41,7.3,50.4,101,20.2,16.7,8.7,95.6,10.6,0.1,4.2,0.6,32.7,57,114.8,26.7,1533.2,11,0.8,29.3,0.1,2.8,31.9,0.5,2.5,0.4,21.9,0.9,11.7,4.2,0.5,0.25,0.25,3,0.6,0.25,29.4,1,889,32,65,1.56,0.25,0.29
586457C,170103,348609,1.2,1,9.9,53,0.18,1401,44,2.11,2.4,0.555,0.281,4.71,6.6,52.6,65.9,15.3,29.8,12.9,89.5,11.2,0.2,6.3,1.4,52.5,69.5,149.3,18.7,531.1,9.7,0.5,25.1,2.5,2.3,11,0.1,2.2,0.6,17.8,0.3,6.6,2.9,0.25,0.2,0.25,1.3,0.4,0.25,21.6,2,433,25,48,3.28,0.25,0.2
586458C,173287,351624,0.8,1.2,11,49,0.36,1119,27,2.03,1.5,0.679,0.513,7.39,9.7,71.1,81.9,31.1,45.8,21.2,136.2,12.6,0.6,9.2,1.3,31.8,76.3,110,26.6,442.1,11.4,0.7,35.8,3.5,2.4,8.8,0.1,2.5,1,27.3,0.5,8,3.1,0.25,0.1,0.25,1.8,0.8,0.25,13.7,3,1221,31,61,1.64,0.7,0.36
586459C,180324,321526,0.3,1.3,15.7,62,0.24,325,100,1.37,1.49,0.684,0.181,7.85,12.6,157.2,87.2,29.7,57.3,35.5,126.4,16.5,1.3,16.5,3.2,7.7,65.8,91,27.6,380.1,14.7,10.6,36.4,5.6,4.6,8.7,0.5,2.4,0.7,20.1,0.6,9.4,8.4,0.2,2.6,0.1,2.2,1.8,0.25,2.4,3,337,40,75,2.52,1.45,1
586460C,178704,350447,0.3,1.4,12.1,57,0.2,76,3,2.07,1.69,0.695,0.38,7.34,11.7,77.6,66.1,24.8,41.2,15,109.7,13.4,1.3,15.1,1.8,76.8,82.4,122.5,23.7,503.7,14.2,1.4,30.4,7.4,2.6,11.7,1,2.6,1,20.6,0.9,9.6,4.2,0.25,0.3,0.25,1.9,0.7,0.2,24.1,4,319,33,66,1.93,0.86,0.41
586461C,180856,352382,0.4,1,9.7,59,0.34,286,54,1.19,0.65,0.526,0.119,5.52,6.5,60.9,54,13.1,33.3,9.7,90.3,10.9,0.4,11.7,0.5,35.1,60.8,65.9,13.7,449.2,10.7,0.8,18.8,4,2,10,0.3,2.2,0.7,36.5,0.4,7.1,3.1,0.25,0.1,0.25,1.8,0.4,0.25,7.6,3,207,19,38,1.2,0.25,0.22
586462C,189675,318283,0.1,0.8,14.5,52,0.28,37,52,1.53,0.2,0.831,0.201,6.24,11.5,95.3,78,18.1,25.3,32.2,53.7,17.1,1.1,14.9,2.2,37,65.1,69.6,23.2,500.8,18.5,4.1,30.2,2.9,2.9,10.8,0.8,2.7,1.2,31.5,0.7,9.8,5,0.25,0.3,0.25,2.9,1.3,0.2,6.7,4,246,37,67,2.04,0.89,0.45
586463C,181192,353487,0.8,1.2,12.4,50,0.23,293,11,1.85,1.68,0.713,0.703,10.04,10.1,87,89.3,28.9,52.5,14.8,163.7,14.1,0.5,22.6,0.7,29.9,83.9,122.9,25.2,556.3,12.1,0.8,42,6.3,3.1,11.2,0.1,1.8,0.6,23,0.5,9.1,3.5,0.4,0.3,0.25,2.5,0.4,0.25,24.8,2,636,40,83,1.23,0.66,0.39
586465C,177168,351614,0.7,1.5,13.6,48,0.16,83,100,1.89,6.42,0.659,0.183,6.97,14.1,85.7,87.3,16.8,53.5,16.7,92.8,15.3,1.1,12.4,1.2,95.4,87.9,259.7,21.8,230.6,12.4,1,34.8,5.1,2.6,6.4,0.3,1.8,1.3,17.5,0.9,10.6,3.2,0.25,0.3,0.25,1.7,0.5,0.25,39.9,4,245,37,71,1.32,0.6,0.33
586466C,178404,351813,0.5,1.1,12.3,39,0.29,882,66,1.81,0.38,0.74,0.04,3.98,9,89.3,91.5,10.6,36.1,16.4,79.4,15.5,0.5,6.6,1,40.6,82.5,74.5,17.8,167.8,13.3,0.7,27.7,2.6,2,3.2,0.9,2.6,1.1,31.7,0.15,7.8,3,0.25,0.1,0.25,3,0.4,0.1,7,4,249,28,54,4.5,0.6,0.35
586467C,181039,352433,0.5,1.5,12.3,57,0.18,293,100,1.29,6.16,0.552,0.321,6.29,10.9,76.9,68.5,19.7,56.2,13.7,87,13.6,1.1,9.7,0.7,25.6,69.5,172.7,18.9,201.5,10.7,0.7,31.6,0.7,2.5,3.9,0.5,2.9,0.6,22.8,0.6,7.8,2.7,0.25,0.3,0.25,1.6,0.3,0.25,10.5,4,224,30,60,2.08,0.79,0.47
586469C,176967,351604,0.7,1.7,15.6,60,0.13,500,100,1.92,1.55,0.646,0.25,8.28,13.4,95,87.5,24.9,67.5,19.1,103.3,18.4,1,17.9,0.9,32,89.9,153.1,27.3,150.9,12,1.1,44.1,6.7,1.6,3.1,0.5,1.9,1,24.8,0.2,9.8,2.7,0.1,0.3,0.25,1.6,0.5,0.2,18.3,4,252,44,108,1.81,1.01,0.72
586470C,174133,349560,0.9,1,9.3,55,0.18,197,31,1.59,1.08,0.606,0.192,6.62,6.8,57,63.4,18.4,34.3,13.3,136.3,10.1,0.5,15.7,0.6,38.1,61,86.2,22.4,651,11,0.9,27.6,4.8,1.9,13.4,0.1,1.9,1,24.5,0.5,8.3,3.2,0.25,0.1,0.25,1.6,0.3,0.25,8.8,2,321,28,57,1.96,0.83,0.39
586471C,173790,353362,1.1,2.2,11,46,0.14,474,52,3.38,1.58,0.813,0.129,7.23,9.5,70.5,103.1,20.4,34.8,12.6,40.6,14.8,0.9,2.1,0.3,16.2,86.3,105.6,23.9,846.2,12.7,0.2,28.8,3.2,1.2,19.6,0.8,2.5,0.3,17.2,1.1,9.7,3.4,0.1,0.25,0.25,1.4,0.5,0.2,7.5,1,731,35,69,1.3,0.78,0.47
586472C,169424,348776,0.9,1.4,9.9,49,0.19,213,60,2.74,1.7,0.63,0.45,5.89,7,58.3,82.3,25.7,39.3,15.1,97.3,12.6,0.5,9.5,1.1,97.2,82.9,97.8,23.1,821.1,10.6,0.5,25.4,4.6,1.8,16.5,0.5,1.9,0.6,27.8,0.2,9.9,3.3,0.2,0.4,0.25,1.7,0.4,0.25,19.9,2,541,31,61,1.06,0.57,0.34
586473C,174119,348002,0.3,1.5,8.5,45,0.15,1057,11,1.14,13.93,0.407,0.254,5.4,3.8,54.5,54.7,16,43.1,13.3,85.8,9.5,1.1,11.1,1.2,65.4,51.3,263.9,18.2,151.3,7.4,1,28.7,4.1,0.8,3.6,0.8,1.6,0.4,17.4,1,5.5,2.3,0.2,0.7,0.25,1.4,0.3,0.25,20.7,2,153,25,46,1.53,0.62,0.89
586475C,181329,311877,0.15,0.5,3.4,18,0.25,4437,123,0.42,3.44,0.174,0.144,2.83,3.9,35.1,31.9,11.4,25.8,37.8,115.8,4.4,0.25,10.9,6.7,95.8,16.3,68.9,20.2,68.1,3.1,0.8,16.9,2.3,1.5,2,0.2,2.3,0.9,18.5,0.15,3.4,4.7,0.25,3.4,0.3,0.9,0.3,0.25,17.3,1,122,11,20,2.49,0.83,0.54
586476C,174981,349348,0.4,1.9,14.6,48,0.15,2877,100,2.26,10.39,0.751,0.187,6.99,9.9,103,88.5,18.6,49.9,15.7,72.4,16.9,1,20.3,1,35.3,95.5,251.5,20.4,163.2,13.6,1.3,33.7,6.5,1.7,2.9,0.5,1.9,0.8,24.1,0.5,9.8,3.1,0.2,0.3,0.25,1.8,0.7,0.25,11,5,338,38,73,1.5,0.79,0.54
586478C,177507,352956,0.15,0.5,2.1,7,0.09,6324,235,0.37,4.5,0.122,0.19,3.63,5.8,28.6,21.4,6.7,14.5,8.3,33.7,2.9,0.1,5.7,2.5,109.7,15.5,120.1,10.6,81.8,2.2,4.2,10.9,0.2,1.5,1.3,0.5,1.6,0.7,4.6,0.15,2.4,4.6,0.1,0.2,0.1,0.5,0.4,0.25,33.3,1,344,5,9,,,
586479C,181883,350913,0.4,1.6,12.3,43,0.11,457,100,1.73,16.76,0.558,0.187,4.26,8.8,70.4,69,11.5,47,11.4,53.4,14.8,0.6,8.6,0.6,23,78.8,307,14.2,95.4,12.9,0.5,25.4,1.4,1.2,2,1.1,2.2,0.4,13.9,0.6,8.4,2.5,0.25,0.1,0.25,1.5,0.1,0.25,7.4,5,179,26,48,1.38,0.76,0.53
586480C,180349,350940,0.5,1.4,11.7,56,0.19,239,5,2.02,5.47,0.651,0.385,5.95,10.4,75,79.7,16.5,45.1,18.5,75.5,12.6,0.5,10.6,1.1,37.6,88.1,183.7,21.4,347,11.8,1.1,30.7,6.5,3,8.4,0.5,2.6,0.6,22.5,0.8,8.3,3.1,0.25,0.1,0.25,2,0.6,0.25,25.6,3,303,32,64,1.48,0.78,0.41
586481C,176121,351996,0.7,1.4,14.8,57,0.2,500,1,1.9,0.91,0.747,0.412,7.61,11.1,92.1,88.9,22.8,57.1,16.2,186.2,16.6,1,14.6,1.2,35,98.7,117.4,22.3,306.3,14.2,0.8,32.2,5.9,2.8,6.1,0.4,2.6,0.8,21.1,0.4,9.9,3.1,0.1,0.2,0.25,2.1,0.3,0.1,19.2,4,298,37,74,1.54,0.72,0.44
586482C,181747,351617,0.15,1,9.9,72,0.12,119,100,1.78,1.02,0.678,0.258,4.82,7.1,57.5,47.4,16,24.6,12.4,52.8,8.6,0.8,12.9,0.5,23.6,62.8,65.4,26.5,1236.3,13.8,1.4,28.2,5,3,30.3,0.1,2.6,0.25,49.3,0.3,11.6,3.9,0.25,0.25,0.25,1.5,1.2,0.25,7.6,3,1227,30,60,1.87,0.97,0.42
586483C,184697,318244,0.3,1.1,18,62,0.19,500,100,1.88,0.3,0.899,0.079,7.14,11.7,104.9,91,19.3,36.2,25.3,61.6,19,1.9,9.6,1.5,8.6,71.7,80.9,27.1,606.9,19.7,3.8,39,5.1,3.3,13,1,3.2,0.5,18.3,0.5,11,5,0.25,0.3,0.25,2.1,1.2,0.25,2.2,4,301,45,86,1.99,0.97,0.58
586484C,181411,311821,0.1,0.7,6.7,40,0.55,1256,83,0.84,1.57,0.34,0.231,5.86,8,63.2,47.4,36.2,44.7,31.5,196,7.2,0.4,12,2.7,71.5,33.7,58.4,33.2,140.3,6.7,1.1,28.3,5.3,2.3,2.5,0.5,2.4,1.2,21,0.5,5.8,3.4,0.2,4,0.25,1.6,0.2,0.25,20.6,2,202,24,43,2.66,0.79,0.45
586485C,184258,317816,0.3,2.1,18.4,58,0.21,897,100,2.19,2.21,0.8,0.191,7.47,15.6,155.1,99.1,29.6,75.4,46.7,118.6,21.9,0.6,17.9,3.7,10.3,91.5,192.7,28.5,333.6,16.8,9,36.9,6.3,2.9,7.2,1.1,3.2,1,24.5,0.1,11.8,8,0.1,1.4,0.25,2.2,2.2,0.25,3.6,5,406,45,83,3.1,1.92,1.24
586487C,174794,349725,0.4,1.1,10.1,61,0.26,387,4,1.63,0.78,0.564,0.065,4,8.6,61.6,59.1,12.6,35.4,18.7,69.3,10,0.1,9.9,0.9,17.5,74.7,73.3,20.1,536.1,11,1.5,27,2,1.7,11.2,0.6,2.6,0.6,33.3,0.8,7.1,3.6,1,0.3,0.25,2.2,0.7,0.1,6.3,3,959,24,46,1.07,0.25,0.41
586488C,174107,348930,0.5,1.8,14.3,54,0.16,559,100,2.39,5.43,0.753,0.224,6.68,12.5,87.4,89.7,20.7,54.4,22.5,97.2,14.9,1,12.6,0.9,18.7,95.1,150.5,25.3,437.5,14,1.5,35.5,6.2,3.2,8.8,0.1,2.2,0.6,22.5,0.5,10.5,3.9,0.25,0.1,0.25,1.5,0.7,0.1,5.4,4,344,39,77,1.22,0.74,0.41
586489C,172800,351606,1,1.1,10.7,55,0.3,219,45,2.04,1.13,0.615,0.209,7.89,9.9,61.6,75.6,14.7,31.2,14.3,87.2,11.7,0.6,10.7,0.9,27.6,71.3,98.5,23.2,814.3,10.8,0.5,29.2,2.8,2.9,17.6,0.5,2.3,0.6,21.2,0.8,9.5,3.4,0.1,0.1,0.25,1.4,0.3,0.4,13.9,2,674,33,62,1.5,0.57,0.63
586491C,171368,349649,0.7,1.4,11.7,48,0.16,346,7,1.96,6.1,0.585,0.063,5.53,10.2,69.5,78.6,15.9,45.1,16.5,93.9,13.4,0.3,10.1,1.7,109.4,85.4,181,18.7,358,10.5,0.9,27.3,2.6,1.3,7.5,0.9,2,0.6,20.3,0.2,8.7,3,0.25,0.3,0.25,3.2,0.4,0.1,28.3,3,242,29,56,1.84,0.75,0.47
586492C,187917,323255,0.2,1.3,22.2,53,0.21,97,13,1.3,0.64,0.915,0.226,8.55,14,130.1,102.2,31.7,67.2,37,117.7,25.6,1.2,14.6,2.1,11.1,67.5,121.7,28.6,167.5,18.4,3.7,45.9,5.6,3.6,2.3,0.9,2.6,0.7,23,0.2,11.9,5.3,0.2,1.6,0.25,2.5,0.9,0.25,3.4,3,372,53,102,3.1,1.71,1.06
586493C,165337,305473,0.4,1.2,7.6,48,0.25,905,4,1.38,8.66,0.469,0.175,4.57,6.2,48.8,61.8,11.8,26.7,15.3,83.4,7.7,0.1,12,1,20.9,49.5,272.7,19.5,419,8.3,1.3,20.4,2.2,2.2,9.5,0.5,2.2,0.6,15.3,0.1,6.2,3,0.25,0.3,0.25,1.7,0.7,0.25,10,2,299,23,40,2.31,0.64,0.27
586494C,178682,350601,0.9,1.5,13.8,54,0.16,13,100,2.69,2.99,0.758,0.359,7.33,9.5,79.7,100.6,23.9,49.3,16.7,86.2,15.5,1,11.5,0.5,21,99.6,151.6,23.2,532,14,0.7,36.8,4.5,3.8,10.9,0.2,2.2,0.2,20.1,0.4,9.9,3.4,0.25,0.2,0.25,2.7,0.1,0.25,11,3,392,39,78,1.37,0.69,0.35
586495C,164628,306174,0.5,1.3,8.5,54,0.34,562,100,1.47,5.43,0.475,0.38,5.47,6.5,55.3,60,14.1,33.8,14.7,91,8.7,0.25,14.2,1,28.7,55.3,206.6,20.7,277,9.1,0.8,23.7,4,1.4,6.1,0.4,2.1,0.6,15,0.6,6.8,2.6,0.25,0.9,0.25,1.5,0.1,0.25,14.9,2,304,25,47,1.57,0.52,0.27
586496C,179621,347700,0.6,1.9,15.2,48,0.15,1855,100,1.95,10.59,0.776,0.183,7.09,11.8,105.7,96.9,17.2,45.8,13.2,81.6,17.5,1.1,17,1.1,32.2,94,304,19.7,134.6,13.4,0.9,33.8,2.9,2,3.6,0.6,1.4,0.9,15.7,0.4,10.5,3,0.25,0.25,0.25,1.9,0.4,0.25,13.6,5,243,40,78,1.13,0.67,0.32
586497C,174257,351476,0.8,1,8.4,35,0.12,3439,69,1.73,2.02,0.498,0.137,4.2,7.1,48.1,70,12.9,43.7,26,56,9.7,0.4,7.7,2.5,36.7,56.7,109.9,20,605.9,8.8,0.7,24.4,4.5,2,15,0.2,2,0.9,18,0.1,8,3.6,0.25,0.25,0.25,1.2,0.3,0.25,10.1,2,276,23,45,8.05,0.61,0.24
